pair cog distance kmc [A],pair cog distance kmc [A], pair nad distance [A],pair nad distance [A], Vc (QP) [eV], d-m corr [eV], total Vc [eV]
7.9466791158933985,7.9466791158933985,2.233022391289443,2.233022391289443,-0.8611925499899371,0.281878378981816,-0.5793141710081211
10.322054833530771,10.322054833530771,2.1448717910402055,2.1448717910402055,-0.8555001999920933,0.2786388800904622,-0.576861319901631
11.977775948497358,11.977775948497358,2.667520946496947,2.667520946496947,-0.7475040500576142,0.27609164105257056,-0.47141240900504366
7.57393619326543,7.57393619326543,2.4809074952524877,2.4809074952524877,-0.9910519999793905,0.28228742317973704,-0.7087645767996535
6.942405494024624,6.942405494024624,2.3128194914432982,2.3128194914432982,-0.9650295000283222,0.2830079441098879,-0.6820215559184344
12.705833309827822,12.705833309827822,2.011075582866045,2.011075582866045,-0.7719891000670032,0.27489445095527837,-0.4970946491117248
15.963804319323973,15.963804319323973,2.5142229415865214,2.5142229415865214,-0.6801854999539501,0.26905675931552914,-0.4111287406384209
8.849319052198055,8.849319052198055,2.2525208101147545,2.2525208101147545,-0.827386299992213,0.2807385457018389,-0.546647754290374
8.028808881918685,8.028808881918685,2.3301399099624915,2.3301399099624915,-0.872759549987677,0.2817757477405234,-0.5909838022471536
9.413650377178548,9.413650377178548,2.0823095351076097,2.0823095351076097,-0.9016623999632429,0.27992909729744214,-0.6217333026658007
14.689622677030322,14.689622677030322,2.0115648137706215,2.0115648137706215,-0.6975032500304224,0.27142799358904707,-0.4260752564413753
16.672486497909343,16.672486497909343,6.418985122275934,6.418985122275934,-0.5703531499748351,0.2676909549204034,-0.3026621950544317
10.726369594494738,10.726369594494738,1.985356391180186,1.985356391180186,-0.7052386500035936,0.2780377192609458,-0.42720093074264787
10.082441953498348,10.082441953498348,2.025402182283806,2.025402182283806,-0.8287764999040519,0.2789877776697856,-0.5497887222342663
8.29822274947836,8.29822274947836,2.0079868027454673,2.0079868027454673,-0.919113149990153,0.2814057267519867,-0.6377074232381663
9.711970818624316,9.711970818624316,1.9031600037831735,1.9031600037831735,-0.8679378000269935,0.2795138023022358,-0.5884239977247576
7.374982689658347,7.374982689658347,1.9547613665099872,1.9547613665099872,-0.9107487999172008,0.2825179762380779,-0.628230823679123
20.748529181225575,20.748529181225575,9.983610068507286,9.983610068507286,-0.5386929500054976,0.2592728287899457,-0.2794201212155519
19.468438509618817,19.468438509618817,6.042635269483007,6.042635269483007,-0.5235889500036137,0.26201042838555955,-0.26157852161805417
19.073628500298966,19.073628500298966,9.960063503813622,9.960063503813622,-0.5132670999955735,0.262838691765339,-0.2504284082302345
8.53039417776365,8.53039417776365,2.12585300526636,2.12585300526636,-0.8732191500384943,0.28110544893148737,-0.5921137011070069
15.158145894625731,15.158145894625731,2.3280212627894876,2.3280212627894876,-0.6994144499803951,0.2705705352559896,-0.42884391472440553
15.330073661351529,15.330073661351529,3.19800844276559,3.19800844276559,-0.6283374499507772,0.2702513710873418,-0.3580860788634354
27.822651090819747,27.822651090819747,19.68380324022774,19.68380324022774,-0.4109591499691305,0.24284139330443527,-0.16811775666469525
13.650684691976657,13.650684691976657,2.116601757534932,2.116601757534932,-0.7101225999758753,0.27328256917859073,-0.4368400307972846
24.32480883470172,24.32480883470172,13.072945536488708,13.072945536488708,-0.49127179995412007,0.2512233426333569,-0.2400484573207632
11.087179267484348,11.087179267484348,2.302489522234575,2.302489522234575,-0.7469504000036977,0.2774964223499389,-0.46945397765375885
25.373321875536785,25.373321875536785,12.682034970776568,12.682034970776568,-0.5085998499962443,0.24875983663539483,-0.2598400133608495
12.587870632334678,12.587870632334678,2.103403432534991,2.103403432534991,-0.7481862998793076,0.27509248644569373,-0.4730938134336139
7.150395278622403,7.150395278622403,2.166145193656234,2.166145193656234,-0.8256138999968243,0.282774864951917,-0.5428390350449073
