pair distance kmc [A],coulomb binding energy [eV]
1.7846195697784424,-0.27239856123924255
1.9090808629989624,-0.27239856123924255
1.7118276357650757,-0.27239856123924255
1.692959189414978,-0.27239856123924255
1.6308555603027344,-0.27239856123924255
2.0881073474884033,-0.20082345604896545
1.6669646501541138,-0.27239856123924255
1.729158878326416,-0.27239856123924255
2.424900531768799,-0.20082345604896545
1.6696147918701172,-0.27239856123924255
0.8637534379959106,-0.6413704752922058
2.157041072845459,-0.20082345604896545
2.303382635116577,-0.20082345604896545
1.760603666305542,-0.27239856123924255
2.7919106483459473,-0.20082345604896545
1.499026894569397,-0.3403111696243286
1.1717835664749146,-0.3836580812931061
3.1348493099212646,-0.16331499814987183
3.355818033218384,-0.1509762704372406
1.9828804731369019,-0.27239856123924255
1.5841515064239502,-0.27239856123924255
2.277279853820801,-0.20082345604896545
1.5021588802337646,-0.33963310718536377
1.7769640684127808,-0.27239856123924255
1.8753883838653564,-0.27239856123924255
1.401375412940979,-0.3246833384037018
2.370684862136841,-0.20082345604896545
2.561784029006958,-0.20082345604896545
1.0289173126220703,-0.523154079914093
1.1907309293746948,-0.36971673369407654
1.8282537460327148,-0.27239856123924255
3.125678777694702,-0.16331499814987183
1.0683397054672241,-0.3978572487831116
0.9980732202529907,-0.5811054706573486
1.3676146268844604,-0.39217162132263184
1.846579909324646,-0.27239856123924255
2.176264524459839,-0.20082345604896545
1.2120810747146606,-0.4035743176937103
1.3226715326309204,-0.3201841115951538
0.8108462691307068,-0.5947884917259216
2.162599563598633,-0.20082345604896545
1.0059558153152466,-0.5947884917259216
2.0084946155548096,-0.27239856123924255
1.9866225719451904,-0.27239856123924255
2.020629644393921,-0.27239856123924255
1.0230501890182495,-0.5175198912620544
3.3831875324249268,-0.1509762704372406
2.035438299179077,-0.20082345604896545
1.5398341417312622,-0.31861257553100586
1.5599125623703003,-0.27239856123924255
2.029601812362671,-0.27239856123924255
1.9514158964157104,-0.27239856123924255
0.33271515369415283,-0.855672299861908
0.6766164898872375,-0.7166892290115356
1.777561068534851,-0.27239856123924255
0.9339746832847595,-0.5191296935081482
0.7592431902885437,-0.6637377142906189
3.441399335861206,-0.14551006257534027
1.3153870105743408,-0.39067187905311584
0.8943830728530884,-0.5967498421669006
1.452358603477478,-0.31974270939826965
1.7657012939453125,-0.27239856123924255
2.304556131362915,-0.20082345604896545
3.0440545082092285,-0.16331499814987183
1.3758914470672607,-0.3186843693256378
0.9408699870109558,-0.5915689468383789
2.3996753692626953,-0.20082345604896545
0.3586581349372864,-0.7783432006835938
1.5033018589019775,-0.33963310718536377
0.8287791609764099,-0.641860842704773
1.5193226337432861,-0.33963310718536377
1.539554238319397,-0.3201947808265686
2.3602592945098877,-0.20082345604896545
0.9315373301506042,-0.5803006291389465
2.26652193069458,-0.20082345604896545
1.6641020774841309,-0.27239856123924255
2.3169422149658203,-0.20082345604896545
3.3846585750579834,-0.1509762704372406
1.8882496356964111,-0.27239856123924255
2.079787492752075,-0.20082345604896545
2.5757522583007812,-0.20082345604896545
1.524056315422058,-0.33985912799835205
0.933566689491272,-0.5183247923851013
0.9883010387420654,-0.5835201144218445
1.4354979991912842,-0.31861257553100586
1.172104835510254,-0.32390937209129333
1.1791490316390991,-0.3896329700946808
1.6555274724960327,-0.27239856123924255
1.6049400568008423,-0.27239856123924255
2.2800378799438477,-0.20082345604896545
2.045199394226074,-0.20082345604896545
2.2498207092285156,-0.20082345604896545
1.451888084411621,-0.33963310718536377
1.459417462348938,-0.3385029733181
3.504469871520996,-0.14551006257534027
1.3842169046401978,-0.3366812467575073
1.9376059770584106,-0.27239856123924255
1.0063998699188232,-0.5859347581863403
1.6553078889846802,-0.27239856123924255
1.6378580331802368,-0.27239856123924255
1.637426733970642,-0.27239856123924255
2.3950934410095215,-0.20082345604896545
3.1002237796783447,-0.16331499814987183
1.6129919290542603,-0.27239856123924255
1.514833927154541,-0.317934513092041
0.8691995739936829,-0.6428415179252625
1.5557667016983032,-0.27239856123924255
0.8462140560150146,-0.639899492263794
2.234104633331299,-0.20082345604896545
1.3552511930465698,-0.3411804735660553
2.2609479427337646,-0.20082345604896545
1.227345585823059,-0.32390937209129333
2.024242639541626,-0.27239856123924255
1.5851398706436157,-0.27239856123924255
2.0197110176086426,-0.27239856123924255
0.4446010887622833,-0.7341550588607788
2.0671627521514893,-0.20082345604896545
1.271042823791504,-0.32988426089286804
1.7908909320831299,-0.27239856123924255
1.7646136283874512,-0.27239856123924255
2.153273105621338,-0.20082345604896545
1.2876302003860474,-0.3876413404941559
0.3325587511062622,-0.7092992663383484
1.129654884338379,-0.49640828371047974
1.8310058116912842,-0.27239856123924255
1.6810954809188843,-0.27239856123924255
2.0853922367095947,-0.20082345604896545
1.6667548418045044,-0.27239856123924255
2.013970375061035,-0.27239856123924255
2.931703567504883,-0.20082345604896545
2.67807936668396,-0.20082345604896545
1.1273335218429565,-0.4073333144187927
1.1009451150894165,-0.513465166091919
1.1469566822052002,-0.5722167491912842
1.5950725078582764,-0.27239856123924255
2.9059181213378906,-0.20082345604896545
3.074507236480713,-0.16331499814987183
2.3091399669647217,-0.20082345604896545
2.257333993911743,-0.20082345604896545
2.410569429397583,-0.20082345604896545
2.200772285461426,-0.20082345604896545
1.93121337890625,-0.27239856123924255
1.710143804550171,-0.27239856123924255
2.3081936836242676,-0.20082345604896545
2.511240243911743,-0.20082345604896545
1.64399254322052,-0.27239856123924255
2.6398165225982666,-0.20082345604896545
1.0410997867584229,-0.521544337272644
0.8889207243919373,-0.5982208251953125
0.49063602089881897,-0.8142459988594055
2.0189802646636963,-0.27239856123924255
1.3457362651824951,-0.3464295566082001
2.3564088344573975,-0.20082345604896545
2.1474156379699707,-0.20082345604896545
1.2432125806808472,-0.32191774249076843
0.5844517946243286,-0.6488716006278992
1.9989954233169556,-0.27239856123924255
2.9367032051086426,-0.20082345604896545
1.2560772895812988,-0.5131136178970337
0.5117682814598083,-0.6789199709892273
1.542515754699707,-0.27239856123924255
1.3024535179138184,-0.3186843693256378
1.174988031387329,-0.4015827178955078
0.5395711660385132,-0.7838667035102844
1.037055492401123,-0.5794957280158997
0.9214535355567932,-0.5987111330032349
1.3810349702835083,-0.3201841115951538
1.7276663780212402,-0.27239856123924255
1.2644745111465454,-0.5111220479011536
1.3164864778518677,-0.3419303297996521
1.3346996307373047,-0.320933997631073
1.3865461349487305,-0.317934513092041
1.658258080482483,-0.27239856123924255
1.93946373462677,-0.27239856123924255
2.2371675968170166,-0.20082345604896545
2.773918628692627,-0.20082345604896545
1.9964518547058105,-0.27239856123924255
1.3992496728897095,-0.3464295566082001
1.4472168684005737,-0.3181605339050293
1.355891227722168,-0.3201841115951538
1.746079444885254,-0.27239856123924255
1.3894426822662354,-0.3449298143386841
2.814818859100342,-0.20082345604896545
2.863326072692871,-0.20082345604896545
2.2417707443237305,-0.20082345604896545
0.9983581900596619,-0.5786908268928528
0.6647941470146179,-0.6440274715423584
1.3018842935562134,-0.319434255361557
1.1603548526763916,-0.515360414981842
2.330057382583618,-0.20082345604896545
2.413754940032959,-0.20082345604896545
1.7176016569137573,-0.27239856123924255
1.8299683332443237,-0.27239856123924255
1.9257805347442627,-0.27239856123924255
2.3293027877807617,-0.20082345604896545
3.235013008117676,-0.15689022839069366
2.5405514240264893,-0.20082345604896545
0.4014216363430023,-0.6540641784667969
0.7317690849304199,-0.6678457856178284
1.0671466588974,-0.5115699768066406
1.5485219955444336,-0.27239856123924255
1.4243501424789429,-0.33985912799835205
1.0528240203857422,-0.3978572487831116
1.5578471422195435,-0.27239856123924255
2.0427072048187256,-0.20082345604896545
1.6701527833938599,-0.27239856123924255
1.0307997465133667,-0.5875445604324341
2.749067783355713,-0.20082345604896545
2.636378049850464,-0.20082345604896545
1.6769388914108276,-0.27239856123924255
2.5229177474975586,-0.20082345604896545
2.4601573944091797,-0.20082345604896545
2.7029104232788086,-0.20082345604896545
2.0356147289276123,-0.20082345604896545
2.6771388053894043,-0.20082345604896545
1.9909113645553589,-0.27239856123924255
1.0283634662628174,-0.5183247923851013
0.9158193469047546,-0.6423511505126953
1.1906193494796753,-0.503155529499054
0.6880518198013306,-0.6445666551589966
2.291985273361206,-0.20082345604896545
1.3866740465164185,-0.3201841115951538
2.992845058441162,-0.20082345604896545
2.246065378189087,-0.20082345604896545
1.3473142385482788,-0.3186843693256378
1.297349214553833,-0.317934513092041
1.2216154336929321,-0.32988426089286804
1.1911603212356567,-0.317934513092041
2.1423277854919434,-0.20082345604896545
0.502759575843811,-0.8059607148170471
1.3263484239578247,-0.320933997631073
1.1885448694229126,-0.5091304183006287
0.4117162525653839,-0.7534873485565186
1.4187220335006714,-0.3403111696243286
1.6255840063095093,-0.27239856123924255
1.67306387424469,-0.27239856123924255
1.0395091772079468,-0.5770810842514038
1.060088038444519,-0.39596205949783325
0.912913978099823,-0.6403898000717163
1.6256312131881714,-0.27239856123924255
2.9474871158599854,-0.20082345604896545
1.1363739967346191,-0.405438095331192
1.8741141557693481,-0.27239856123924255
2.9871041774749756,-0.20082345604896545
2.4267656803131104,-0.20082345604896545
2.1556484699249268,-0.20082345604896545
1.6083338260650635,-0.27239856123924255
2.084918975830078,-0.20082345604896545
1.4280530214309692,-0.3183865547180176
0.3734080493450165,-0.8418635725975037
1.0534366369247437,-0.5191508531570435
2.4312846660614014,-0.20082345604896545
0.3321287930011749,-0.7313933372497559
1.1508115530014038,-0.5646359324455261
2.130751371383667,-0.20082345604896545
0.8995118141174316,-0.5967498421669006
1.3342832326889038,-0.34567970037460327
1.8395627737045288,-0.27239856123924255
2.520961046218872,-0.20082345604896545
0.38443824648857117,-0.7838667035102844
1.619101643562317,-0.27239856123924255
3.295351266860962,-0.1509762704372406
2.905853748321533,-0.20082345604896545
0.5740082263946533,-0.8353701829910278
