pair cog distance kmc [A], pair cog distance kmc [A], pair nad distance [A], pair nad distance [A], Vc (QP) [eV], d-m corr [eV], total Vc [eV]
7.034837019515667,7.034837019515667,2.2859993438319264,2.2859993438319264,-0.9902326499359333,0.21471084677524938,-0.7755218031606839
12.689085122968441,12.689085122968441,6.252694219294586,6.252694219294586,-0.5994666500591848,0.2110164682172217,-0.38845018184196306
15.139309940050046,15.139309940050046,4.3636917856329,4.3636917856329,-0.6247672500066983,0.20900946448824395,-0.4157577855184543
6.9243545588741995,6.9243545588741995,2.148962075049259,2.148962075049259,-0.9078786499267153,0.21476649356584593,-0.6931121563608693
5.941705823710304,5.941705823710304,2.2484565817466926,2.2484565817466926,-0.9625492001287057,0.21522915645271049,-0.7473200436759952
8.59044264273903,8.59044264273903,2.444458222183398,2.444458222183398,-0.9281602498049324,0.21385244514351293,-0.7143078046614195
6.62648675347876,6.62648675347876,1.929500971754096,1.929500971754096,-0.9754906500274956,0.2147683242674908,-0.7607223257600048
10.609237568513288,10.609237568513288,2.2785506358209346,2.2785506358209346,-0.7687414000138233,0.21255222980759275,-0.5561891702062305
17.007729616289236,17.007729616289236,6.693727810420728,6.693727810420728,-0.5351466499414528,0.20734608191568732,-0.32780056802576546
15.134420208385192,15.134420208385192,6.813538067700223,6.813538067700223,-0.563292100054241,0.20901373781507518,-0.35427836223916587
15.536188176806766,15.536188176806766,4.426871355709366,4.426871355709366,-0.5297151500999462,0.20862504093726822,-0.321090109162678
9.634732851389751,9.634732851389751,2.3580826957509307,2.3580826957509307,-0.8048287499659637,0.21320025646195412,-0.5916284935040095
12.046282353522182,12.046282353522182,4.227966414246929,4.227966414246929,-0.644268199983344,0.21151746632952179,-0.43275073365382216
9.10582605810305,9.10582605810305,2.3090389775835214,2.3090389775835214,-0.8682385500178498,0.21353802260820848,-0.6547005274096414
11.228692470750639,11.228692470750639,2.2937031194119255,2.2937031194119255,-0.793798350088764,0.2121178504904209,-0.5816804995983431
13.6807369285439,13.6807369285439,3.5276339095773572,3.5276339095773572,-0.6249521499921684,0.21022158353064135,-0.41473056646152706
9.814719784875455,9.814719784875455,2.1777598582029265,2.1777598582029265,-0.7796892501683033,0.2130830999120379,-0.5666061502562654
7.43507488603877,7.43507488603877,2.311894677531834,2.311894677531834,-1.0881894000303873,0.21450326382030888,-0.8736861362100785
5.992879919589036,5.992879919589036,2.3676600262706473,2.3676600262706473,-0.9805567000585143,0.21520634753156756,-0.7653503525269467
18.05246282797615,18.05246282797615,6.013082487377001,6.013082487377001,-0.5320241000263195,0.20629483624083053,-0.32572926378548894
19.94225494618646,19.94225494618646,5.969033506355938,5.969033506355938,-0.4158959498927288,0.20436491204064244,-0.21153103785208638
11.607893624445623,11.607893624445623,2.0951584665604637,2.0951584665604637,-0.6821432498727518,0.21184318358590962,-0.4703000662868422
6.188502097198471,6.188502097198471,1.9839783264945299,1.9839783264945299,-0.9800619999077753,0.215117626864571,-0.7649443730432043
7.909321884131478,7.909321884131478,2.4075238316577536,2.4075238316577536,-0.8718354499760608,0.21424529077072163,-0.6575901592053391
8.23334014752622,8.23334014752622,1.9960626242680768,1.9960626242680768,-0.9276606001076289,0.2140616622187736,-0.7135989378888552
6.445364422559438,6.445364422559438,2.3261751868679204,2.3261751868679204,-0.943110149979475,0.21490295741784274,-0.7282071925616322
8.844900738779115,8.844900738779115,2.1624143913690514,2.1624143913690514,-0.8195469500824402,0.21369903592714548,-0.6058479141552947
7.194503059386719,7.194503059386719,2.697869900495559,2.697869900495559,-0.8574139000338619,0.21462915853170664,-0.6427847415021553
5.540232823311249,5.540232823311249,1.8870667714736484,1.8870667714736484,-0.953871950165194,0.21540228939220848,-0.7384696607729855
5.8249918574545125,5.8249918574545125,2.2424961538428723,2.2424961538428723,-0.9625100000012026,0.2152805534601455,-0.747229446541057
