0.19996426029811082, 5.5261700198540815
0.29674332072676624, 11.998434337199123
0.39290333420962725, 20.644996558525545
0.4892420863405022, 31.62277660168376
0.5881983603252076, 43.96404493666619
0.6827877398078833, 62.31789779547734
0.778804713724982, 81.74438155046482
0.8690557133352871, 99.22771637692745
0.9612960169596555, 122.80769758341779
1.0540401226355522, 140.65272421052364
1.1506742141561577, 177.48360816703604
1.2506703589804542, 211.30794424649523
1.3298710250629047, 237.36729213126924
1.4265457829751846, 271.85882427329375
1.5102457388634416, 330.00347911252817
1.61294310230945, 356.6059229435319
1.6926666150378762, 408.42386526745173
1.7841385264956273, 458.7923434967085
1.8641299774058477, 515.3724655961631
1.9562689932014856, 535.7426591363799
2.0350328709242818, 578.9302765393112
2.116967963063651, 625.5993607717623
2.6245062966121027, 1035.5033664891298
2.8651202696637803, 1232.8467394420659
3.0733997217604325, 1525.8143094715856
2.202201949987376, 702.7507969706121
2.3622906626344617, 853.0538178016604
2.489949139744048, 939.8617452210843
