0.19332602550207306, 15.719132380591516
0.2868542510559635, 29.126326549087384
0.3807546021222375, 45.78405827854414
0.47139730658500373, 63.61674269215428
0.5623413251903494, 86.59643233600653
0.6524032698070652, 113.12834366320196
0.7395228762252966, 138.9495494373139
0.8266824343485211, 170.66436812963443
0.9113336771446094, 205.3525026457146
0.9953684502045075, 237.13737056616552
1.0821169345034682, 273.8419634264364
1.1655536213766948, 322.7963173773757
1.2496091412919874, 365.1741272548377
1.333521432163324, 404.70899507597613
1.3968870472002968, 448.52402859610487
1.4837849705490773, 507.40780448224024
1.5615230060004972, 574.022044828576
1.6433338702484046, 623.2221168523766
1.7134481531430519, 676.639182124005
1.7948669391026741, 734.634683855245
1.8541512629097883, 814.168481447572
1.924306263881955, 883.9517733744359
2.0345470703104214, 979.6510957314972
2.1711685945246253, 1085.711119402205
2.3062332316278336, 1228.2470063469234
2.461098707043142, 1418.3575156781858
2.6141993941939408, 1604.5643647092731
2.77682420987277, 1778.2794100389228
2.9359045735093354, 2011.7380422807948
3.046989570903508, 2229.534955195231
