pair distance kmc [A],coulomb binding energy [eV]
1.609147071838379,-0.3114064633846283
0.8234753608703613,-0.5628520846366882
1.501549482345581,-0.328660249710083
0.717958390712738,-0.6019747257232666
0.5403350591659546,-0.7457578778266907
1.27969491481781,-0.328660249710083
1.3059146404266357,-0.328660249710083
1.3550963401794434,-0.328660249710083
1.2305388450622559,-0.40526390075683594
1.3795263767242432,-0.328660249710083
1.02316415309906,-0.43828436732292175
1.460038423538208,-0.328660249710083
0.43069538474082947,-0.7856122851371765
1.558356523513794,-0.3114064633846283
1.0415419340133667,-0.46390554308891296
1.1018832921981812,-0.46179312467575073
1.388872742652893,-0.328660249710083
0.7465947866439819,-0.6033710241317749
1.7363446950912476,-0.3114064633846283
0.9755651950836182,-0.43936315178871155
1.4100035429000854,-0.328660249710083
0.48224666714668274,-0.835712194442749
0.5009808540344238,-0.763573408126831
1.3116114139556885,-0.328660249710083
0.5381548404693604,-0.7632486820220947
1.1217957735061646,-0.47465428709983826
0.7199892401695251,-0.6913365125656128
1.5674057006835938,-0.3114064633846283
1.670201301574707,-0.3114064633846283
1.3465193510055542,-0.328660249710083
1.3587429523468018,-0.328660249710083
1.3435051441192627,-0.328660249710083
1.5088754892349243,-0.328660249710083
0.8794506192207336,-0.5609708428382874
1.7550537586212158,-0.3114064633846283
1.2889991998672485,-0.328660249710083
1.1982327699661255,-0.40526390075683594
1.300060510635376,-0.328660249710083
1.3600523471832275,-0.328660249710083
0.9137406349182129,-0.5609708428382874
1.5431954860687256,-0.328660249710083
1.1578153371810913,-0.4122730493545532
0.8879885673522949,-0.5609708428382874
1.4584662914276123,-0.328660249710083
0.6230577826499939,-0.7389873266220093
1.1559139490127563,-0.40596482157707214
0.9244602918624878,-0.5611836314201355
0.4194096624851227,-0.8815599083900452
0.8284989595413208,-0.561548113822937
0.6841027736663818,-0.6069440245628357
1.5327656269073486,-0.328660249710083
1.3655482530593872,-0.328660249710083
1.597665786743164,-0.3114064633846283
0.5736255049705505,-0.7240983843803406
0.5258858799934387,-0.7632486820220947
0.8989217281341553,-0.5638283491134644
0.6989114284515381,-0.6913102865219116
1.0283883810043335,-0.4630964398384094
0.9533225893974304,-0.43774497509002686
0.8081076741218567,-0.5976247787475586
1.344645619392395,-0.328660249710083
0.938510000705719,-0.5636459589004517
1.4114946126937866,-0.328660249710083
1.2696778774261475,-0.40526390075683594
1.6813310384750366,-0.3114064633846283
0.959804356098175,-0.4625570476055145
1.0571253299713135,-0.46390554308891296
1.6574509143829346,-0.3114064633846283
1.5967668294906616,-0.3114064633846283
1.360666036605835,-0.328660249710083
0.7467730641365051,-0.6103523969650269
1.7574840784072876,-0.3114064633846283
1.4259698390960693,-0.328660249710083
0.7188579440116882,-0.5670678019523621
1.4033387899398804,-0.328660249710083
1.6156898736953735,-0.3114064633846283
0.9361120462417603,-0.5637067556381226
1.3160525560379028,-0.328660249710083
1.0418020486831665,-0.46039947867393494
1.5700215101242065,-0.3114064633846283
0.7912746667861938,-0.5624174475669861
1.417785882949829,-0.328660249710083
1.4921599626541138,-0.328660249710083
0.866344690322876,-0.5620326399803162
1.2401645183563232,-0.40526390075683594
1.3953005075454712,-0.328660249710083
0.4097954034805298,-0.8311467170715332
1.701706051826477,-0.3114064633846283
1.4934570789337158,-0.328660249710083
1.3189334869384766,-0.328660249710083
0.5693961381912231,-0.7432412505149841
1.1234488487243652,-0.47465428709983826
1.4342385530471802,-0.328660249710083
1.0895084142684937,-0.4735194742679596
1.5156322717666626,-0.328660249710083
1.255492925643921,-0.40526390075683594
1.5759406089782715,-0.3114064633846283
1.2176865339279175,-0.40526390075683594
1.315839171409607,-0.328660249710083
1.2612743377685547,-0.40526390075683594
1.3421752452850342,-0.328660249710083
0.7342606782913208,-0.5572938323020935
0.7397617697715759,-0.5600864291191101
0.8692154288291931,-0.5638283491134644
1.4914124011993408,-0.328660249710083
1.086807131767273,-0.4651975631713867
1.000807285308838,-0.46390554308891296
1.2987781763076782,-0.328660249710083
0.9602155685424805,-0.4390934705734253
1.2401671409606934,-0.40526390075683594
1.0496413707733154,-0.4636358320713043
0.7527245283126831,-0.5600864291191101
1.1365209817886353,-0.47465428709983826
0.7000061273574829,-0.6949784159660339
0.5694063305854797,-0.7474952340126038
1.6513307094573975,-0.3114064633846283
1.4039130210876465,-0.328660249710083
1.223516583442688,-0.40526390075683594
1.429120659828186,-0.328660249710083
0.9790546894073486,-0.46147826313972473
0.9269393682479858,-0.5611228346824646
1.494742751121521,-0.328660249710083
1.108472466468811,-0.47124987840652466
0.7220540642738342,-0.5684641003608704
1.6911170482635498,-0.3114064633846283
1.6399881839752197,-0.3114064633846283
1.4291106462478638,-0.328660249710083
1.3125677108764648,-0.328660249710083
1.6850448846817017,-0.3114064633846283
1.3131135702133179,-0.328660249710083
1.3574190139770508,-0.328660249710083
1.277890682220459,-0.328660249710083
1.1217957735061646,-0.47465428709983826
0.7838131785392761,-0.5586901307106018
1.2691223621368408,-0.40526390075683594
1.0211280584335327,-0.46390554308891296
0.8984196186065674,-0.561214029788971
1.4665443897247314,-0.328660249710083
1.3700517416000366,-0.328660249710083
1.324272632598877,-0.328660249710083
1.1528164148330688,-0.47465428709983826
1.106799840927124,-0.46217140555381775
1.672649621963501,-0.3114064633846283
0.7910681962966919,-0.5967554450035095
0.6858247518539429,-0.7133188843727112
1.3767330646514893,-0.328660249710083
0.6874459981918335,-0.720655083656311
1.1387890577316284,-0.47465428709983826
1.181896448135376,-0.4087684750556946
1.087837815284729,-0.46179312467575073
1.193139910697937,-0.40526390075683594
1.6123830080032349,-0.3114064633846283
1.3052879571914673,-0.328660249710083
1.1778191328048706,-0.40736663341522217
1.663779854774475,-0.3114064633846283
1.5603657960891724,-0.3114064633846283
1.2151256799697876,-0.40526390075683594
1.3203777074813843,-0.328660249710083
0.5764657258987427,-0.7155904173851013
1.121428370475769,-0.47465428709983826
0.6572847366333008,-0.5836894512176514
1.3386849164962769,-0.328660249710083
0.8714228272438049,-0.5609708428382874
0.437208890914917,-0.7579663395881653
1.452210783958435,-0.328660249710083
1.2564575672149658,-0.40526390075683594
1.644202470779419,-0.3114064633846283
0.791057825088501,-0.5585055351257324
1.2915570735931396,-0.328660249710083
1.5853697061538696,-0.3114064633846283
0.8445886969566345,-0.564723014831543
1.3029546737670898,-0.328660249710083
0.8499252796173096,-0.5635700225830078
1.4778035879135132,-0.328660249710083
1.454498052597046,-0.328660249710083
1.268772006034851,-0.40526390075683594
1.041377067565918,-0.43774497509002686
0.9224581122398376,-0.5638587474822998
1.0952162742614746,-0.47465428709983826
1.269006609916687,-0.40526390075683594
0.37975776195526123,-0.7433264255523682
1.307332158088684,-0.328660249710083
